Wall_time,Step,Value
1774962642.3599806,7482,1.6888889074325562
1774962656.5218966,7650,1.6739130020141602
1774962667.4797115,7778,1.6808511018753052
1774962681.72518,7954,1.7083333730697632
1774962696.364336,8148,1.7083333730697632
1774962704.2354205,8226,1.7346938848495483
1774962714.7032402,8350,1.7000000476837158
1774962727.204974,8499,1.7058823108673096
1774962736.7605505,8609,1.7115384340286255
1774962746.39102,8732,1.7115384340286255
1774962759.4771104,8886,1.7358490228652954
1774962770.0779622,9010,1.703703761100769
1774962785.235549,9202,1.7090909481048584
1774962793.1469605,9286,1.7142857313156128
1774962804.6698875,9436,1.7142857313156128
1774962815.6519103,9563,1.736842155456543
1774962823.9400694,9647,1.7068965435028076
1774962834.48638,9773,1.6949152946472168
1774962842.0506701,9855,1.6666666269302368
1774962848.880365,9939,1.6666666269302368
1774962861.0903177,10088,1.6393442153930664
1774962868.1211975,10168,1.6451612710952759
1774962877.6188967,10276,1.634920597076416
1774962891.1826794,10443,1.640625
1774962898.0366297,10527,1.640625
1774962912.6725488,10707,1.615384578704834
1774962932.5124147,10962,1.6818181276321411
1774962943.3564937,11088,1.6865671873092651
1774962957.307915,11258,1.691176414489746
1774962968.6958632,11406,1.691176414489746
1774962976.4138699,11490,1.6956521272659302
1774962990.6647897,11664,1.6857142448425293
1774963004.688465,11833,1.7042253017425537
1774963012.3592982,11915,1.6944444179534912
1774963029.0305815,12135,1.6944444179534912
1774963036.44875,12215,1.7260273694992065
1774963047.3946416,12339,1.7027027606964111
1774963058.1918564,12461,1.7066667079925537
1774963067.9733121,12573,1.6973683834075928
1774963077.6819615,12698,1.6973683834075928
1774963089.8175955,12850,1.6883116960525513
1774963112.4484298,13141,1.7435897588729858
1774963120.1233687,13223,1.7341772317886353
1774963130.5326388,13347,1.725000023841858
1774963141.2298677,13485,1.725000023841858
1774963151.992569,13611,1.7407407760620117
1774963164.8313296,13762,1.7195122241973877
1774963175.2321212,13888,1.7349398136138916
1774963187.7130232,14038,1.7380952835083008
1774963197.6158056,14165,1.7380952835083008
1774963205.2334783,14247,1.7294117212295532
1774963217.5409923,14400,1.7325581312179565
1774963242.5335307,14729,1.8045977354049683
1774963250.6381795,14813,1.8068181276321411
1774963259.19079,14921,1.8068181276321411
1774963266.5073867,15003,1.797752857208252
1774963277.785769,15135,1.788888931274414
1774963290.4199824,15285,1.802197813987732
1774963300.1264603,15393,1.79347825050354
1774963309.790018,15517,1.79347825050354
1774963317.0062702,15599,1.7849462032318115
1774963324.7331603,15683,1.7659574747085571
1774963332.1302867,15764,1.7473684549331665
1774963343.151254,15888,1.7395833730697632
1774963349.6965501,15968,1.7395833730697632
1774963360.2968178,16092,1.7319587469100952
1774963370.7123291,16216,1.7142857313156128
1774963381.712004,16347,1.7171716690063477
1774963389.6419368,16429,1.7000000476837158
1774963396.4474587,16513,1.7000000476837158
1774963403.6563263,16595,1.6699999570846558
1774963419.6196785,16790,1.659999966621399
1774963432.1183999,16944,1.690000057220459
1774963439.3626077,17026,1.6699999570846558
1774963447.903147,17134,1.6699999570846558
1774963458.823024,17259,1.6399999856948853
1774963466.2095933,17341,1.6299999952316284
1774963483.5815492,17561,1.6200000047683716
1774963494.5727594,17687,1.649999976158142
1774963501.3820875,17771,1.649999976158142
1774963508.4224606,17851,1.6299999952316284
1774963522.9605012,18023,1.6399999856948853
1774963533.2652943,18145,1.6299999952316284
1774963540.2613842,18225,1.6299999952316284
1774963551.6486344,18373,1.6299999952316284
1774963562.5781827,18497,1.6200000047683716
1774963570.022294,18578,1.6100000143051147
1774963577.583826,18658,1.6100000143051147
1774963590.239651,18808,1.6200000047683716
1774963600.7004623,18942,1.6200000047683716
1774963608.3106606,19026,1.6200000047683716
1774963618.5236769,19150,1.6100000143051147
1774963625.758041,19234,1.6100000143051147
1774963638.2582448,19380,1.6200000047683716
1774963647.7862391,19502,1.6200000047683716
1774963655.66793,19586,1.600000023841858
1774963663.6109369,19670,1.5700000524520874
1774963670.9608543,19754,1.5499999523162842
1774963682.3320384,19892,1.559999942779541
1774963692.1697888,20018,1.559999942779541
1774963700.2773495,20100,1.559999942779541
1774963717.352271,20318,1.5700000524520874
1774963726.7364798,20423,1.590000033378601
1774963739.5133235,20571,1.6200000047683716
1774963746.1710463,20653,1.6200000047683716
1774963754.0057747,20735,1.600000023841858
1774963764.4427087,20859,1.6100000143051147
1774963780.3617609,21056,1.6299999952316284
1774963792.4704058,21202,1.6399999856948853
1774963799.2989967,21286,1.6399999856948853
1774963810.1954682,21412,1.6399999856948853
1774963824.646589,21592,1.6399999856948853
1774963843.3181381,21830,1.6799999475479126
1774963857.0760567,22002,1.659999966621399
1774963866.9455607,22129,1.659999966621399
1774963882.0891442,22321,1.649999976158142
1774963896.1499398,22491,1.649999976158142
1774963903.412767,22571,1.649999976158142
1774963917.448076,22741,1.649999976158142
1774963927.028541,22863,1.649999976158142
1774963934.8149006,22945,1.6399999856948853
1774963942.1247997,23027,1.6100000143051147
1774963952.7628572,23155,1.6100000143051147
1774963961.9931707,23259,1.6100000143051147
1774963971.6965547,23383,1.6100000143051147
1774963997.2025313,23712,1.6200000047683716
1774964004.5791333,23794,1.659999966621399
1774964018.0594866,23963,1.649999976158142
1774964027.6708617,24072,1.6399999856948853
1774964039.171448,24221,1.6399999856948853
1774964053.4995527,24396,1.6299999952316284
1774964066.533391,24546,1.6699999570846558
1774964078.5747056,24697,1.6799999475479126
1774964093.4992616,24873,1.690000057220459
1774964100.1785614,24955,1.690000057220459
1774964108.2286837,25035,1.659999966621399
1774964119.587247,25171,1.6699999570846558
1774964132.4515324,25323,1.6799999475479126
1774964145.3527808,25478,1.6799999475479126
1774964162.325893,25704,1.6799999475479126
1774964179.5469277,25920,1.690000057220459
1774964189.4622636,26026,1.7300000190734863
1774964197.3720698,26108,1.7300000190734863
1774964210.3488238,26260,1.75
1774964221.8940015,26410,1.75
1774964229.37985,26490,1.7699999809265137
1774964240.5250306,26619,1.7599999904632568
1774964253.4583855,26771,1.7699999809265137
1774964262.6927419,26879,1.7599999904632568
1774964271.2622526,26987,1.7599999904632568
1774964279.1591468,27071,1.7699999809265137
1774964286.9830482,27155,1.7100000381469727
1774964294.696422,27237,1.690000057220459
1774964305.8249867,27373,1.690000057220459
1774964312.6444614,27457,1.690000057220459
1774964320.7805753,27539,1.6699999570846558
1774964339.2772396,27776,1.690000057220459
1774964349.1587825,27886,1.690000057220459
1774964361.5536797,28039,1.7000000476837158
1774964368.2437074,28121,1.7000000476837158
1774964383.9903183,28314,1.6699999570846558
1774964391.216016,28396,1.690000057220459
1774964401.820432,28522,1.6799999475479126
1774964409.5670452,28606,1.6699999570846558
1774964421.256783,28758,1.6699999570846558
1774964434.107111,28906,1.7000000476837158
1774964448.9228568,29084,1.659999966621399
1774964459.9287667,29208,1.6699999570846558
1774964474.2834125,29383,1.6799999475479126
1774964485.1350908,29523,1.6799999475479126
1774964492.8357751,29606,1.6699999570846558
1774964509.4537833,29818,1.6799999475479126
1774964522.2974122,29968,1.6699999570846558
1774964532.9639316,30092,1.6799999475479126
1774964544.484773,30242,1.6799999475479126
1774964558.950093,30422,1.690000057220459
1774964577.481178,30662,1.7200000286102295
1774964588.119401,30786,1.6699999570846558
1774964600.4510548,30936,1.6699999570846558
1774964611.851604,31084,1.6699999570846558
1774964619.7758715,31166,1.6799999475479126
1774964627.4337924,31250,1.6699999570846558
1774964638.4530215,31374,1.649999976158142
1774964652.5987582,31541,1.659999966621399
1774964664.288393,31693,1.659999966621399
1774964673.6485858,31799,1.6699999570846558
1774964681.2455456,31883,1.6799999475479126
1774964699.4829903,32119,1.7200000286102295
1774964706.8963041,32197,1.7100000381469727
1774964713.7149923,32281,1.7100000381469727
1774964729.9952114,32486,1.7000000476837158
1774964737.9123635,32570,1.7400000095367432
1774964747.8987172,32678,1.7300000190734863
1774964755.5188193,32760,1.7300000190734863
1774964767.1789985,32912,1.7300000190734863
1774964787.2973473,33167,1.7699999809265137
1774964795.0896666,33249,1.7899999618530273
1774964805.7508028,33373,1.75
1774964818.9142702,33525,1.7699999809265137
1774964831.731952,33693,1.7699999809265137
1774964841.90556,33805,1.7899999618530273
1774964863.4629757,34085,1.809999942779541
1774964873.8381343,34211,1.8200000524520874
1774964891.9512105,34432,1.8300000429153442
1774964903.6097672,34584,1.8300000429153442
1774964911.4270866,34668,1.850000023841858
1774964919.5730555,34752,1.8300000429153442
1774964930.4400978,34878,1.8200000524520874
1774964941.6321561,35004,1.840000033378601
1774964948.4397614,35088,1.840000033378601
1774964956.3389916,35168,1.8200000524520874
1774964964.3772604,35249,1.809999942779541
1774964978.3825624,35422,1.8300000429153442
1774964990.9638948,35577,1.8300000429153442
1774964997.6442826,35659,1.8300000429153442
1774965005.665147,35739,1.809999942779541
1774965019.8802803,35913,1.8300000429153442
1774965031.1351516,36040,1.840000033378601
1774965038.7903461,36122,1.8200000524520874
1774965045.6220193,36206,1.8200000524520874
1774965053.21443,36290,1.809999942779541
1774965061.0953853,36374,1.809999942779541
1774965075.787991,36564,1.8300000429153442
1774965085.0870578,36669,1.8300000429153442
1774965101.3334615,36885,1.8300000429153442
1774965114.020735,37037,1.850000023841858
1774965123.487435,37145,1.8600000143051147
1774965136.240546,37297,1.8300000429153442
1774965145.693522,37408,1.8300000429153442
1774965155.2582238,37530,1.8300000429153442
1774965167.3879595,37680,1.840000033378601
1774965178.356422,37808,1.8600000143051147
1774965192.46208,37981,1.8600000143051147
1774965201.9066038,38087,1.850000023841858
1774965216.5877616,38281,1.850000023841858
1774965226.0390549,38389,1.8799999952316284
1774965243.2962937,38607,1.8700000047683716
1774965254.2018585,38734,1.840000033378601
1774965267.179908,38888,1.850000023841858
1774965280.2657607,39059,1.850000023841858
1774965291.393702,39182,1.850000023841858
1774965306.070809,39355,1.8300000429153442
1774965319.3331332,39507,1.850000023841858
1774965335.249443,39703,1.8700000047683716
1774965341.8421104,39783,1.8700000047683716
1774965354.7291014,39935,1.8799999952316284
1774965364.2660215,40043,1.8799999952316284
1774965375.3348029,40169,1.899999976158142
1774965386.0232906,40295,1.8899999856948853
1774965392.546564,40375,1.8899999856948853
1774965405.0804393,40523,1.8600000143051147
1774965415.5629318,40648,1.8300000429153442
1774965428.3552954,40800,1.850000023841858
1774965437.2415304,40904,1.840000033378601
1774965446.974772,41028,1.840000033378601
1774965461.0696647,41199,1.8300000429153442
1774965471.4949968,41324,1.8200000524520874
1774965483.7123017,41476,1.809999942779541
1774965491.684681,41556,1.7799999713897705
1774965498.5032098,41640,1.7799999713897705
1774965508.960006,41766,1.7899999618530273
1774965524.9744656,41961,1.7799999713897705
1774965539.2485993,42129,1.7999999523162842
1774965547.0203598,42211,1.7799999713897705
1774965555.6924589,42321,1.7799999713897705
1774965568.620158,42470,1.75
1774965579.7047255,42595,1.7300000190734863
1774965590.2909765,42717,1.7300000190734863
1774965597.4579515,42798,1.7200000286102295
1774965603.994295,42878,1.7200000286102295
1774965613.5024674,42988,1.7000000476837158
1774965628.9443595,43183,1.7100000381469727
1774965636.7168405,43267,1.7100000381469727
1774965650.2409277,43433,1.7200000286102295
1774965656.995821,43516,1.7200000286102295
1774965668.2173088,43640,1.7200000286102295
1774965676.2400985,43722,1.7200000286102295
1774965686.6023972,43844,1.7300000190734863
1774965694.7914217,43924,1.7100000381469727
1774965703.2976491,44031,1.7100000381469727
1774965716.7796948,44198,1.7200000286102295
1774965731.118098,44368,1.7100000381469727
1774965744.0980551,44521,1.7200000286102295
1774965751.8079417,44605,1.7000000476837158
1774965766.519415,44799,1.7000000476837158
1774965781.312857,44978,1.7400000095367432
1774965788.9063396,45062,1.7300000190734863
1774965796.745235,45144,1.7200000286102295
1774965813.979623,45364,1.7599999904632568
1774965825.5157425,45514,1.7599999904632568
1774965838.8203695,45678,1.7599999904632568
1774965846.8590105,45762,1.75
1774965859.160023,45912,1.75
1774965871.9181862,46060,1.75
1774965881.7623599,46186,1.75
1774965891.1760633,46294,1.7400000095367432
1774965899.254698,46376,1.7400000095367432
1774965907.2003229,46456,1.7200000286102295
1774965917.5623994,46583,1.7000000476837158
1774965924.2166412,46664,1.7000000476837158
1774965935.1191618,46788,1.6799999475479126
1774965960.1565778,47112,1.690000057220459
1774965971.1293693,47236,1.690000057220459
1774965985.4260762,47407,1.690000057220459
1774966000.0302694,47599,1.690000057220459
1774966007.8433797,47681,1.7000000476837158
1774966015.3919303,47765,1.7000000476837158
1774966032.7559214,47980,1.7100000381469727
1774966045.312983,48132,1.7300000190734863
1774966060.0234659,48326,1.7300000190734863
1774966067.6778195,48406,1.7400000095367432
1774966075.3317955,48488,1.7300000190734863
1774966092.244887,48703,1.7200000286102295
1774966103.2342548,48825,1.7300000190734863
1774966111.9624465,48935,1.7300000190734863
1774966124.736429,49087,1.7400000095367432
1774966135.4059024,49211,1.7200000286102295
1774966145.7389443,49335,1.7300000190734863
1774966153.5428767,49419,1.7300000190734863
1774966161.920727,49524,1.7300000190734863
1774966171.4447727,49631,1.7000000476837158
1774966182.2311382,49752,1.7000000476837158
1774966195.030484,49900,1.7100000381469727
1774966202.2732286,49979,1.690000057220459
1774966208.8068275,50059,1.690000057220459
1774966219.3718495,50180,1.6699999570846558
1774966227.2255812,50261,1.6399999856948853
1774966235.2328787,50345,1.6100000143051147
1774966245.549646,50467,1.5800000429153442
1774966257.4045756,50621,1.5800000429153442
1774966267.7491555,50745,1.5800000429153442
1774966281.4569674,50911,1.600000023841858
1774966298.8920798,51131,1.6699999570846558
1774966311.939626,51281,1.6699999570846558
1774966318.519927,51361,1.6699999570846558
1774966329.1045423,51485,1.6699999570846558
1774966338.8871794,51593,1.6799999475479126
1774966354.7278576,51787,1.690000057220459
1774966362.3218307,51871,1.6799999475479126
1774966377.1259103,52067,1.6799999475479126
1774966386.5608401,52175,1.7100000381469727
1774966399.5651248,52325,1.7200000286102295
1774966411.223173,52458,1.7100000381469727
1774966419.149048,52538,1.7200000286102295
1774966430.8080962,52690,1.7200000286102295
1774966440.604212,52798,1.7400000095367432
1774966448.1872888,52880,1.75
1774966455.409829,52964,1.7300000190734863
1774966472.894682,53178,1.7400000095367432
1774966479.554385,53260,1.7400000095367432
1774966487.1877992,53344,1.7100000381469727
1774966497.89837,53468,1.7000000476837158
1774966506.4413414,53552,1.690000057220459
1774966513.701438,53634,1.659999966621399
1774966524.2358818,53770,1.659999966621399
1774966538.1497462,53940,1.6799999475479126
1774966545.960694,54020,1.659999966621399
1774966558.836796,54172,1.649999976158142
1774966574.6193147,54363,1.6699999570846558
1774966581.2838116,54445,1.6699999570846558
1774966595.7955656,54618,1.6399999856948853
1774966603.2378442,54700,1.6399999856948853
1774966615.8531396,54850,1.6100000143051147
1774966626.7012548,54978,1.6100000143051147
1774966639.720841,55149,1.6100000143051147
1774966653.5183244,55318,1.6200000047683716
1774966672.7129161,55555,1.649999976158142
1774966690.1428015,55767,1.659999966621399
1774966699.0513313,55873,1.6299999952316284
1774966705.8748858,55956,1.6299999952316284
1774966713.9960525,56038,1.6100000143051147
1774966721.820752,56122,1.6100000143051147
1774966732.4279554,56246,1.600000023841858
1774966740.002217,56324,1.590000033378601
1774966751.5195563,56474,1.590000033378601
1774966764.6290734,56623,1.6100000143051147
1774966772.4331713,56705,1.6100000143051147
1774966785.5071018,56857,1.600000023841858
1774966793.3256774,56939,1.590000033378601
1774966800.1898437,57023,1.590000033378601
1774966814.6968875,57194,1.5800000429153442
1774966821.9999175,57276,1.5700000524520874
1774966832.7397552,57400,1.5499999523162842
1774966845.3361506,57550,1.5800000429153442
1774966855.0792513,57675,1.5800000429153442
1774966865.8949385,57801,1.5800000429153442
1774966876.116729,57925,1.600000023841858
1774966886.299447,58047,1.559999942779541
1774966894.2111945,58129,1.559999942779541
1774966905.7493794,58279,1.559999942779541
1774966913.650334,58361,1.5700000524520874
1774966924.5748956,58484,1.559999942779541
1774966936.7602768,58632,1.5700000524520874
1774966947.4777033,58756,1.5700000524520874
1774966959.1481462,58908,1.5700000524520874
1774966977.5973148,59142,1.6100000143051147
1774966985.501022,59223,1.6100000143051147
1774967000.7747638,59419,1.6200000047683716
1774967008.8948991,59499,1.600000023841858
1774967018.5623739,59623,1.600000023841858
1774967030.980486,59775,1.600000023841858
1774967042.1006858,59903,1.6299999952316284
1774967049.8376591,59986,1.6200000047683716
1774967057.4125726,60068,1.6200000047683716
1774967064.231697,60152,1.6200000047683716
1774967074.0684988,60262,1.6100000143051147
1774967084.2728972,60386,1.6100000143051147
1774967103.6426847,60626,1.6100000143051147
1774967114.0539987,60748,1.6200000047683716
1774967125.617868,60899,1.6200000047683716
1774967138.8371592,61057,1.6100000143051147
1774967151.7837508,61210,1.6200000047683716
1774967167.475996,61401,1.6399999856948853
1774967179.1183333,61539,1.6299999952316284
1774967190.8573344,61691,1.6299999952316284
1774967198.1415207,61770,1.6100000143051147
1774967207.6497462,61876,1.6100000143051147
1774967214.6803699,61955,1.590000033378601
1774967225.7029216,62080,1.5800000429153442
1774967234.1047716,62186,1.5800000429153442
1774967241.9142494,62266,1.5800000429153442
1774967254.4216092,62418,1.590000033378601
1774967273.9239135,62657,1.6299999952316284
1774967281.9062357,62741,1.6200000047683716
1774967291.4349542,62863,1.6200000047683716
1774967299.051665,62947,1.6299999952316284
1774967309.361822,63067,1.5700000524520874
1774967327.2716746,63292,1.5700000524520874
1774967334.5977187,63374,1.5700000524520874
1774967348.0903416,63551,1.5700000524520874
1774967354.9080238,63631,1.5700000524520874
1774967370.9739747,63826,1.590000033378601
1774967378.9011083,63908,1.5800000429153442
1774967387.8745859,64016,1.5499999523162842
1774967394.4163172,64096,1.5499999523162842
1774967402.4819162,64178,1.5199999809265137
1774967417.3216019,64354,1.5399999618530273
1774967425.2385728,64438,1.5199999809265137
1774967442.8026628,64657,1.5499999523162842
1774967453.436353,64794,1.5499999523162842
1774967461.2473233,64875,1.559999942779541
1774967474.03283,65027,1.5499999523162842
1774967481.7881925,65109,1.5399999618530273
1774967489.8110964,65191,1.5399999618530273
1774967501.3198023,65341,1.5399999618530273
1774967523.3616898,65624,1.5700000524520874
1774967531.2670927,65707,1.5800000429153442
1774967542.2486608,65836,1.5700000524520874
1774967551.7453423,65942,1.5800000429153442
1774967558.5800488,66026,1.5800000429153442
1774967573.8010259,66206,1.5700000524520874
1774967589.4385505,66400,1.6100000143051147
1774967597.5798488,66482,1.6299999952316284
1774967617.6375918,66736,1.659999966621399
1774967630.674327,66907,1.659999966621399
1774967638.7309668,66989,1.659999966621399
1774967646.548133,67071,1.6399999856948853
1774967657.6252904,67198,1.5800000429153442
1774967670.3964982,67350,1.5800000429153442
1774967680.0945344,67474,1.5800000429153442
1774967691.0955155,67600,1.600000023841858
1774967701.8469841,67726,1.590000033378601
1774967708.8572857,67810,1.5700000524520874
1774967721.236435,67963,1.5800000429153442
1774967740.5336497,68221,1.5800000429153442
1774967755.0183363,68403,1.6299999952316284
1774967766.1405017,68529,1.6299999952316284
1774967785.889049,68784,1.6299999952316284
1774967793.341874,68864,1.649999976158142
1774967803.0464704,68988,1.649999976158142
1774967813.8819766,69116,1.649999976158142
1774967821.3473935,69198,1.6399999856948853
1774967829.5711784,69278,1.6399999856948853
1774967837.398997,69362,1.6100000143051147
1774967853.4163465,69575,1.6100000143051147
1774967867.0149412,69744,1.649999976158142
1774967875.045152,69826,1.649999976158142
1774967888.9501386,69991,1.659999966621399
1774967898.4880524,70101,1.6799999475479126
1774967908.3626091,70228,1.6799999475479126
1774967915.7917764,70308,1.659999966621399
1774967922.6593792,70388,1.649999976158142
1774967935.193727,70539,1.649999976158142
1774967946.4050853,70674,1.6399999856948853
1774967958.0221994,70824,1.6399999856948853
1774967965.0377717,70906,1.659999966621399
1774967978.479859,71075,1.649999976158142
1774967986.3382533,71157,1.659999966621399
1774967994.2578685,71241,1.6299999952316284
1774968010.297247,71454,1.6299999952316284
1774968018.3850586,71536,1.6399999856948853
1774968040.0895712,71810,1.6100000143051147
1774968054.4357448,71980,1.6299999952316284
1774968063.717028,72090,1.6399999856948853
1774968075.4031258,72242,1.6399999856948853
1774968092.1318402,72455,1.659999966621399
1774968102.595016,72580,1.690000057220459
1774968110.5013945,72662,1.690000057220459
1774968123.3237624,72812,1.7100000381469727
1774968140.054715,73035,1.7100000381469727
1774968153.0457394,73185,1.7300000190734863
1774968160.980838,73267,1.7300000190734863
1774968171.6443639,73389,1.7200000286102295
1774968182.1581273,73514,1.7300000190734863
1774968193.9163907,73667,1.7300000190734863
1774968204.8105729,73789,1.75
1774968219.178421,73965,1.7599999904632568
1774968227.1674805,74047,1.7699999809265137
1774968237.5734634,74168,1.75
1774968252.376801,74364,1.75
1774968268.068927,74559,1.7799999713897705
1774968281.6320705,74727,1.7799999713897705
1774968289.1657953,74809,1.7899999618530273
1774968305.1167622,75003,1.8200000524520874
1774968311.958431,75087,1.8200000524520874
1774968322.2306757,75213,1.809999942779541
1774968332.016484,75323,1.809999942779541
1774968341.1881633,75428,1.7999999523162842
1774968350.5252888,75536,1.7999999523162842
1774968370.4789352,75804,1.7999999523162842
1774968378.5618749,75886,1.809999942779541
1774968391.1990974,76036,1.7899999618530273
1774968405.6135912,76208,1.7999999523162842
1774968413.000264,76292,1.7999999523162842
1774968424.504387,76441,1.7999999523162842
1774968435.6216156,76569,1.8200000524520874
1774968442.8410916,76649,1.7899999618530273
1774968453.856763,76775,1.7999999523162842
1774968466.9359977,76927,1.8200000524520874
1774968473.7424877,77011,1.8200000524520874
1774968486.3512363,77164,1.840000033378601
1774968494.6424496,77248,1.8200000524520874
1774968510.3630884,77445,1.7999999523162842
1774968522.5245185,77594,1.8200000524520874
1774968535.43524,77763,1.8200000524520874
1774968543.1378906,77843,1.7999999523162842
1774968551.2145586,77925,1.7799999713897705
1774968567.4719894,78118,1.7799999713897705
1774968579.9117806,78272,1.7799999713897705
1774968586.4445944,78352,1.7799999713897705
1774968594.0663395,78436,1.7599999904632568
1774968607.650825,78606,1.7699999809265137
1774968615.813415,78688,1.7699999809265137
1774968623.6159296,78768,1.7599999904632568
1774968635.1338189,78917,1.7599999904632568
1774968650.4188335,79109,1.7799999713897705
1774968662.982096,79260,1.7899999618530273
1774968671.1270325,79344,1.7599999904632568
1774968678.7138178,79424,1.7599999904632568
1774968694.7126195,79637,1.7599999904632568
1774968708.1619031,79800,1.7899999618530273
1774968718.0196846,79905,1.8200000524520874
1774968729.1529403,80031,1.7999999523162842
1774968736.9979057,80115,1.7799999713897705
1774968743.699779,80197,1.7799999713897705
1774968754.5693908,80319,1.75
1774968762.5273898,80398,1.7400000095367432
1774968773.1206384,80521,1.7400000095367432
1774968780.8116777,80605,1.7300000190734863
1774968794.5670137,80785,1.7300000190734863
1774968802.5348558,80867,1.7599999904632568
1774968813.224952,80989,1.75
1774968824.3017442,81115,1.75
1774968840.3420155,81311,1.7400000095367432
1774968847.2151608,81395,1.7400000095367432
1774968854.9520724,81479,1.7200000286102295
1774968862.4999063,81561,1.7100000381469727
1774968870.0867412,81645,1.7000000476837158
1774968877.8623729,81727,1.7000000476837158
1774968884.567463,81809,1.7000000476837158
1774968897.9346979,81975,1.6699999570846558
1774968914.28426,82171,1.6799999475479126
1774968925.0415125,82295,1.6799999475479126
1774968944.5117922,82536,1.7100000381469727
1774968953.1626863,82646,1.7100000381469727
1774968963.1668339,82768,1.7200000286102295
1774968979.1907911,82962,1.690000057220459
1774968992.3263485,83116,1.7200000286102295
1774969006.3464293,83285,1.7000000476837158
1774969016.22598,83411,1.7000000476837158
1774969026.1579275,83519,1.7000000476837158
1774969034.03916,83601,1.7000000476837158
1774969041.8352213,83683,1.690000057220459
1774969051.1818986,83793,1.6799999475479126
1774969059.5569117,83899,1.6799999475479126
1774969072.7560575,84051,1.6699999570846558
1774969080.6238828,84135,1.690000057220459
1774969091.0749307,84259,1.690000057220459
1774969098.5668893,84337,1.6699999570846558
1774969108.2380283,84461,1.6699999570846558
1774969119.323317,84587,1.600000023841858
1774969127.453459,84669,1.5800000429153442
1774969142.8994818,84857,1.590000033378601
1774969150.5408237,84937,1.5700000524520874
1774969161.2227201,85075,1.5700000524520874
1774969168.8979995,85157,1.5700000524520874
1774969182.9161403,85329,1.5700000524520874
1774969193.637985,85453,1.600000023841858
1774969204.097097,85579,1.6100000143051147
1774969215.6628213,85729,1.6100000143051147
1774969226.1919982,85851,1.590000033378601
1774969236.5917227,85973,1.600000023841858
1774969250.4835482,86142,1.600000023841858
1774969257.8512497,86222,1.590000033378601
1774969267.6686103,86348,1.590000033378601
1774969275.1387074,86432,1.590000033378601
1774969287.513792,86580,1.6100000143051147
1774969300.3469737,86727,1.590000033378601
1774969311.3013523,86855,1.600000023841858
1774969319.7876427,86962,1.600000023841858
1774969330.4499092,87089,1.590000033378601
1774969346.548342,87282,1.6200000047683716
1774969353.9005754,87362,1.6100000143051147
1774969364.7925744,87486,1.6200000047683716
1774969371.4719694,87568,1.6200000047683716
1774969385.4546425,87738,1.5800000429153442
1774969395.653069,87850,1.600000023841858
1774969406.5618162,87977,1.5399999618530273
1774969417.7275543,88104,1.5399999618530273
1774969436.0214162,88348,1.5399999618530273
1774969446.7155397,88473,1.5700000524520874
1774969454.379352,88557,1.5499999523162842
1774969463.942639,88665,1.5499999523162842
1774969473.0637522,88773,1.5399999618530273
1774969482.5811903,88894,1.5399999618530273
1774969496.2678773,89065,1.5099999904632568
1774969503.8230312,89147,1.5099999904632568
1774969516.0949366,89297,1.5199999809265137
1774969525.8728895,89407,1.5199999809265137
1774969539.43167,89585,1.5199999809265137
1774969556.542945,89798,1.5299999713897705
1774969567.7597325,89923,1.5399999618530273
1774969586.6351244,90164,1.5700000524520874
